date,p_SP500,p_MSFT,year,month
2002-09-30,815.280029,21.870001,2002,9
2002-10-01,847.909973,23.115,2002,10
2002-10-02,827.909973,22.805,2002,10
2002-10-03,818.950012,22.4,2002,10
2002-10-04,800.580017,21.885,2002,10
2002-10-07,785.280029,22.025,2002,10
2002-10-08,798.549988,22.495001,2002,10
2002-10-09,776.76001,21.995001,2002,10
2002-10-10,803.919983,23.190001,2002,10
2002-10-11,835.320007,24.434999,2002,10
2002-10-14,841.440002,24.645,2002,10
2002-10-15,881.27002,26.145,2002,10
2002-10-16,860.02002,25.205,2002,10
2002-10-17,879.200012,25.385,2002,10
2002-10-18,884.390015,26.575001,2002,10
2002-10-21,899.719971,26.254999,2002,10
2002-10-22,890.159973,25.834999,2002,10
2002-10-23,896.140015,26.6,2002,10
2002-10-24,882.5,25.615,2002,10
2002-10-25,897.650024,26.34,2002,10
2002-10-28,890.22998,25.975,2002,10
2002-10-29,882.150024,26.035,2002,10
2002-10-30,890.710022,26.555,2002,10
2002-10-31,885.76001,26.735001,2002,10
2002-11-01,900.960022,26.5,2002,11
2002-11-04,908.349976,28.049999,2002,11
2002-11-05,915.390015,28.34,2002,11
2002-11-06,923.76001,28.514999,2002,11
2002-11-07,902.650024,28.004999,2002,11
2002-11-08,894.73999,27.549999,2002,11
2002-11-11,876.190002,26.93,2002,11
2002-11-12,882.950012,27.254999,2002,11
2002-11-13,882.530029,27.68,2002,11
2002-11-14,904.27002,28.495001,2002,11
2002-11-15,909.830017,28.344999,2002,11
2002-11-18,900.359985,27.924999,2002,11
2002-11-19,896.73999,27.43,2002,11
2002-11-20,914.150024,28.309999,2002,11
2002-11-21,933.76001,28.92,2002,11
2002-11-22,930.549988,29.110001,2002,11
2002-11-25,932.869995,29.115,2002,11
2002-11-26,913.309998,28.450001,2002,11
2002-11-27,938.869995,29.040001,2002,11
2002-11-29,936.309998,28.84,2002,11
2002-12-02,934.530029,28.844999,2002,12
2002-12-03,920.75,28.355,2002,12
2002-12-04,917.580017,28.27,2002,12
2002-12-05,906.549988,27.67,2002,12
2002-12-06,912.22998,27.735001,2002,12
2002-12-09,892,26.764999,2002,12
2002-12-10,904.450012,27.004999,2002,12
2002-12-11,904.960022,27.33,2002,12
2002-12-12,901.580017,27.084999,2002,12
2002-12-13,889.47998,26.25,2002,12
2002-12-16,910.400024,27.24,2002,12
2002-12-17,902.98999,27.18,2002,12
2002-12-18,891.119995,26.764999,2002,12
2002-12-19,884.25,26.555,2002,12
2002-12-20,895.76001,26.52,2002,12
2002-12-23,897.380005,27,2002,12
2002-12-24,892.469971,26.91,2002,12
2002-12-26,889.659973,26.695,2002,12
2002-12-27,875.400024,26.485001,2002,12
2002-12-30,879.390015,26.375,2002,12
2002-12-31,879.820007,25.85,2002,12
2003-01-02,909.030029,26.860001,2003,1
2003-01-03,908.590027,26.895,2003,1
2003-01-06,929.01001,27.385,2003,1
2003-01-07,922.929993,27.9,2003,1
2003-01-08,909.929993,27.120001,2003,1
2003-01-09,927.570007,27.905001,2003,1
2003-01-10,927.570007,27.959999,2003,1
2003-01-13,926.26001,28.195,2003,1
2003-01-14,931.659973,28.485001,2003,1
2003-01-15,918.219971,28.135,2003,1
2003-01-16,914.599976,27.674999,2003,1
2003-01-17,901.780029,25.73,2003,1
2003-01-21,887.619995,25.665001,2003,1
2003-01-22,878.359985,25.5,2003,1
2003-01-23,887.340027,26.139999,2003,1
2003-01-24,861.400024,24.924999,2003,1
2003-01-27,847.47998,24.584999,2003,1
2003-01-28,858.539978,24.41,2003,1
2003-01-29,864.359985,24.955,2003,1
2003-01-30,844.609985,24.120001,2003,1
2003-01-31,855.700012,23.73,2003,1
2003-02-03,860.320007,24.280001,2003,2
2003-02-04,848.200012,23.66,2003,2
2003-02-05,843.590027,23.48,2003,2
2003-02-06,838.150024,23.709999,2003,2
2003-02-07,829.690002,23.290001,2003,2
2003-02-10,835.969971,23.690001,2003,2
2003-02-11,829.200012,23.219999,2003,2
2003-02-12,818.679993,23.219999,2003,2
2003-02-13,817.369995,23.495001,2003,2
2003-02-14,834.890015,24.15,2003,2
2003-02-18,851.169983,24.959999,2003,2
2003-02-19,845.130005,24.530001,2003,2
2003-02-20,837.099976,24.139999,2003,2
2003-02-21,848.169983,24.629999,2003,2
2003-02-24,832.580017,24.07,2003,2
2003-02-25,838.570007,24.190001,2003,2
2003-02-26,827.549988,23.610001,2003,2
2003-02-27,837.280029,23.58,2003,2
2003-02-28,841.150024,23.700001,2003,2
2003-03-03,834.809998,23.540001,2003,3
2003-03-04,821.98999,23.07,2003,3
2003-03-05,829.849976,23.440001,2003,3
2003-03-06,822.099976,23.27,2003,3
2003-03-07,828.890015,23.559999,2003,3
2003-03-10,807.47998,22.950001,2003,3
2003-03-11,800.72998,22.799999,2003,3
2003-03-12,804.190002,23.389999,2003,3
2003-03-13,831.900024,24.67,2003,3
2003-03-14,833.27002,24.860001,2003,3
2003-03-17,862.789978,25.93,2003,3
2003-03-18,866.450012,26.040001,2003,3
2003-03-19,874.02002,26.32,2003,3
2003-03-20,875.669983,26.25,2003,3
2003-03-21,895.789978,26.57,2003,3
2003-03-24,864.22998,25.290001,2003,3
2003-03-25,874.73999,25.49,2003,3
2003-03-26,869.950012,25.25,2003,3
2003-03-27,868.52002,25.040001,2003,3
2003-03-28,863.5,24.67,2003,3
2003-03-31,848.179993,24.209999,2003,3
2003-04-01,858.47998,24.35,2003,4
2003-04-02,880.900024,25.719999,2003,4
2003-04-03,876.450012,25.73,2003,4
2003-04-04,878.849976,25.09,2003,4
2003-04-07,879.929993,25.17,2003,4
2003-04-08,878.289978,25.58,2003,4
2003-04-09,865.98999,24.57,2003,4
2003-04-10,871.580017,24.59,2003,4
2003-04-11,868.299988,24.200001,2003,4
2003-04-14,885.22998,24.76,2003,4
2003-04-15,890.809998,24.6,2003,4
2003-04-16,879.909973,24.92,2003,4
2003-04-17,893.580017,25.5,2003,4
2003-04-21,892.01001,25.209999,2003,4
2003-04-22,911.369995,25.76,2003,4
2003-04-23,919.02002,25.719999,2003,4
2003-04-24,911.429993,25.49,2003,4
2003-04-25,898.809998,25.219999,2003,4
2003-04-28,914.840027,25.74,2003,4
2003-04-29,917.840027,25.799999,2003,4
2003-04-30,916.919983,25.57,2003,4
2003-05-01,916.299988,25.719999,2003,5
2003-05-02,930.080017,26.1,2003,5
2003-05-05,926.549988,25.860001,2003,5
2003-05-06,934.390015,26.370001,2003,5
2003-05-07,929.619995,25.99,2003,5
2003-05-08,920.27002,25.74,2003,5
2003-05-09,933.409973,26.360001,2003,5
2003-05-12,945.109985,26.200001,2003,5
2003-05-13,942.299988,25.99,2003,5
2003-05-14,939.280029,25.620001,2003,5
2003-05-15,946.669983,25.790001,2003,5
2003-05-16,944.299988,25.57,2003,5
2003-05-19,920.77002,24.76,2003,5
2003-05-20,919.72998,24.629999,2003,5
2003-05-21,923.419983,24.030001,2003,5
2003-05-22,931.869995,24.16,2003,5
2003-05-23,933.219971,24.219999,2003,5
2003-05-27,951.47998,24.790001,2003,5
2003-05-28,953.219971,24.41,2003,5
2003-05-29,949.640015,24.4,2003,5
2003-05-30,963.590027,24.610001,2003,5
2003-06-02,967,24.639999,2003,6
2003-06-03,971.559998,24.879999,2003,6
2003-06-04,986.23999,24.870001,2003,6
2003-06-05,990.140015,24.09,2003,6
2003-06-06,987.76001,23.67,2003,6
2003-06-09,975.929993,23.75,2003,6
2003-06-10,984.840027,24.68,2003,6
2003-06-11,997.47998,24.879999,2003,6
2003-06-12,998.51001,24.99,2003,6
2003-06-13,988.609985,24.65,2003,6
2003-06-16,1010.73999,25.389999,2003,6
2003-06-17,1011.659973,25.959999,2003,6
2003-06-18,1010.090027,26.07,2003,6
2003-06-19,994.700012,26.07,2003,6
2003-06-20,995.690002,26.33,2003,6
2003-06-23,981.640015,25.780001,2003,6
2003-06-24,983.450012,25.700001,2003,6
2003-06-25,975.320007,25.26,2003,6
2003-06-26,985.820007,25.75,2003,6
2003-06-27,976.219971,25.629999,2003,6
2003-06-30,974.5,25.639999,2003,6
2003-07-01,982.320007,26.15,2003,7
2003-07-02,993.75,26.879999,2003,7
2003-07-03,985.700012,26.5,2003,7
2003-07-07,1004.419983,27.42,2003,7
2003-07-08,1007.840027,27.700001,2003,7
2003-07-09,1002.210022,27.469999,2003,7
2003-07-10,988.700012,26.91,2003,7
2003-07-11,998.140015,27.309999,2003,7
2003-07-14,1003.859985,27.4,2003,7
2003-07-15,1000.419983,27.27,2003,7
2003-07-16,994.090027,27.52,2003,7
2003-07-17,981.72998,26.690001,2003,7
2003-07-18,993.320007,26.889999,2003,7
2003-07-21,978.799988,26.040001,2003,7
2003-07-22,988.109985,26.379999,2003,7
2003-07-23,988.609985,26.450001,2003,7
2003-07-24,981.599976,26,2003,7
2003-07-25,998.679993,26.889999,2003,7
2003-07-28,996.52002,26.610001,2003,7
2003-07-29,989.280029,26.469999,2003,7
2003-07-30,987.48999,26.23,2003,7
2003-07-31,990.309998,26.41,2003,7
2003-08-01,980.150024,26.17,2003,8
2003-08-04,982.820007,26.18,2003,8
2003-08-05,965.460022,25.66,2003,8
2003-08-06,967.080017,25.65,2003,8
2003-08-07,974.119995,25.709999,2003,8
2003-08-08,977.590027,25.58,2003,8
2003-08-11,980.590027,25.610001,2003,8
2003-08-12,990.349976,25.73,2003,8
2003-08-13,984.030029,25.6,2003,8
2003-08-14,990.51001,25.629999,2003,8
2003-08-15,990.669983,25.540001,2003,8
2003-08-18,999.73999,25.700001,2003,8
2003-08-19,1002.349976,26.620001,2003,8
2003-08-20,1000.299988,26.450001,2003,8
2003-08-21,1003.27002,26.24,2003,8
2003-08-22,993.059998,26.219999,2003,8
2003-08-25,993.710022,26.5,2003,8
2003-08-26,996.72998,26.57,2003,8
2003-08-27,996.789978,26.42,2003,8
2003-08-28,1002.840027,26.51,2003,8
2003-08-29,1008.01001,26.52,2003,8
2003-09-02,1021.98999,27.26,2003,9
2003-09-03,1026.27002,28.299999,2003,9
2003-09-04,1027.969971,28.43,2003,9
2003-09-05,1021.390015,28.379999,2003,9
2003-09-08,1031.640015,28.84,2003,9
2003-09-09,1023.169983,28.370001,2003,9
2003-09-10,1010.919983,27.549999,2003,9
2003-09-11,1016.419983,27.84,2003,9
2003-09-12,1018.630005,28.34,2003,9
2003-09-15,1014.809998,28.360001,2003,9
2003-09-16,1029.319946,28.9,2003,9
2003-09-17,1025.969971,28.5,2003,9
2003-09-18,1039.579956,29.5,2003,9
2003-09-19,1036.300049,29.959999,2003,9
2003-09-22,1022.820007,29.07,2003,9
2003-09-23,1029.030029,29.6,2003,9
2003-09-24,1009.380005,28.459999,2003,9
2003-09-25,1003.27002,28.24,2003,9
2003-09-26,996.849976,28.190001,2003,9
2003-09-29,1006.580017,28.83,2003,9
2003-09-30,995.969971,27.799999,2003,9
2003-10-01,1018.219971,28.52,2003,10
2003-10-02,1020.23999,28.5,2003,10
2003-10-03,1029.849976,29.08,2003,10
2003-10-06,1034.349976,29.190001,2003,10
2003-10-07,1039.25,29.139999,2003,10
2003-10-08,1033.780029,28.82,2003,10
2003-10-09,1038.72998,28.940001,2003,10
2003-10-10,1038.060059,28.91,2003,10
2003-10-13,1045.349976,28.780001,2003,10
2003-10-14,1049.47998,28.68,2003,10
2003-10-15,1046.76001,29.07,2003,10
2003-10-16,1050.069946,29.23,2003,10
2003-10-17,1039.319946,28.93,2003,10
2003-10-20,1044.680054,29.35,2003,10
2003-10-21,1046.030029,29.35,2003,10
2003-10-22,1030.359985,28.889999,2003,10
2003-10-23,1033.77002,28.91,2003,10
2003-10-24,1028.910034,26.610001,2003,10
2003-10-27,1031.130005,26.91,2003,10
2003-10-28,1046.790039,27.200001,2003,10
2003-10-29,1048.109985,26.74,2003,10
2003-10-30,1046.939941,26.120001,2003,10
2003-10-31,1050.709961,26.139999,2003,10
2003-11-03,1059.02002,26.68,2003,11
2003-11-04,1053.25,26.07,2003,11
2003-11-05,1051.810059,26.1,2003,11
2003-11-06,1058.050049,26.23,2003,11
2003-11-07,1053.209961,26.1,2003,11
2003-11-10,1047.109985,26,2003,11
2003-11-11,1046.569946,25.799999,2003,11
2003-11-12,1058.530029,25.98,2003,11
2003-11-13,1058.410034,25.690001,2003,11
2003-11-14,1050.349976,25.5,2003,11
2003-11-17,1043.630005,25.15,2003,11
2003-11-18,1034.150024,25.15,2003,11
2003-11-19,1042.439941,25.35,2003,11
2003-11-20,1033.650024,25.1,2003,11
2003-11-21,1035.280029,25.110001,2003,11
2003-11-24,1052.079956,25.73,2003,11
2003-11-25,1053.890015,25.4,2003,11
2003-11-26,1058.449951,25.450001,2003,11
2003-11-28,1058.199951,25.709999,2003,11
2003-12-01,1070.119995,25.84,2003,12
2003-12-02,1066.619995,25.66,2003,12
2003-12-03,1064.72998,25.67,2003,12
2003-12-04,1069.719971,26.200001,2003,12
2003-12-05,1061.5,25.98,2003,12
2003-12-08,1069.300049,26.24,2003,12
2003-12-09,1060.180054,26.379999,2003,12
2003-12-10,1059.050049,26.59,2003,12
2003-12-11,1071.209961,26.610001,2003,12
2003-12-12,1074.140015,26.65,2003,12
2003-12-15,1068.040039,26.74,2003,12
2003-12-16,1075.130005,27.059999,2003,12
2003-12-17,1076.47998,27.040001,2003,12
2003-12-18,1089.180054,27.4,2003,12
2003-12-19,1088.660034,27.360001,2003,12
2003-12-22,1092.939941,27.18,2003,12
2003-12-23,1096.02002,27.15,2003,12
2003-12-24,1094.040039,27.040001,2003,12
2003-12-26,1095.890015,27.209999,2003,12
2003-12-29,1109.47998,27.459999,2003,12
2003-12-30,1109.640015,27.52,2003,12
2003-12-31,1111.920044,27.370001,2003,12
2004-01-02,1108.47998,27.450001,2004,1
2004-01-05,1122.219971,28.139999,2004,1
2004-01-06,1123.670044,28.24,2004,1
2004-01-07,1126.329956,28.209999,2004,1
2004-01-08,1131.920044,28.16,2004,1
2004-01-09,1121.859985,27.66,2004,1
2004-01-12,1127.22998,27.57,2004,1
2004-01-13,1121.219971,27.43,2004,1
2004-01-14,1130.52002,27.700001,2004,1
2004-01-15,1132.050049,27.540001,2004,1
2004-01-16,1139.829956,27.809999,2004,1
2004-01-20,1138.77002,28.1,2004,1
2004-01-21,1147.619995,28.299999,2004,1
2004-01-22,1143.939941,28.01,2004,1
2004-01-23,1141.550049,28.48,2004,1
2004-01-26,1155.369995,28.799999,2004,1
2004-01-27,1144.050049,28.25,2004,1
2004-01-28,1128.47998,27.709999,2004,1
2004-01-29,1134.109985,27.91,2004,1
2004-01-30,1131.130005,27.65,2004,1
2004-02-02,1135.26001,27.4,2004,2
2004-02-03,1136.030029,27.290001,2004,2
2004-02-04,1126.52002,27.01,2004,2
2004-02-05,1128.589966,26.959999,2004,2
2004-02-06,1142.76001,27.08,2004,2
2004-02-09,1139.810059,26.9,2004,2
2004-02-10,1145.540039,27.02,2004,2
2004-02-11,1157.76001,27.15,2004,2
2004-02-12,1152.109985,26.950001,2004,2
2004-02-13,1145.810059,26.59,2004,2
2004-02-17,1156.98999,26.99,2004,2
2004-02-18,1151.819946,26.77,2004,2
2004-02-19,1147.060059,26.459999,2004,2
2004-02-20,1144.109985,26.57,2004,2
2004-02-23,1140.98999,26.610001,2004,2
2004-02-24,1139.089966,26.879999,2004,2
2004-02-25,1143.670044,26.700001,2004,2
2004-02-26,1144.910034,26.5,2004,2
2004-02-27,1144.939941,26.530001,2004,2
2004-03-01,1155.969971,26.700001,2004,3
2004-03-02,1149.099976,26.389999,2004,3
2004-03-03,1151.030029,26.370001,2004,3
2004-03-04,1154.869995,26.370001,2004,3
2004-03-05,1156.859985,26.35,2004,3
2004-03-08,1147.199951,25.83,2004,3
2004-03-09,1140.579956,25.719999,2004,3
2004-03-10,1123.890015,25.370001,2004,3
2004-03-11,1106.780029,25.09,2004,3
2004-03-12,1120.569946,25.379999,2004,3
2004-03-15,1104.48999,25.16,2004,3
2004-03-16,1110.699951,25.18,2004,3
2004-03-17,1123.75,25.129999,2004,3
2004-03-18,1122.319946,24.889999,2004,3
2004-03-19,1109.780029,24.629999,2004,3
2004-03-22,1095.400024,24.5,2004,3
2004-03-23,1093.949951,24.15,2004,3
2004-03-24,1091.329956,24.41,2004,3
2004-03-25,1109.189941,25.190001,2004,3
2004-03-26,1108.060059,25.030001,2004,3
2004-03-29,1122.469971,25.309999,2004,3
2004-03-30,1127,25.200001,2004,3
2004-03-31,1126.209961,24.93,2004,3
2004-04-01,1132.170044,25.08,2004,4
2004-04-02,1141.810059,25.85,2004,4
2004-04-05,1150.569946,25.950001,2004,4
2004-04-06,1148.160034,25.799999,2004,4
2004-04-07,1140.530029,25.59,2004,4
2004-04-08,1139.319946,25.48,2004,4
2004-04-12,1145.199951,25.610001,2004,4
2004-04-13,1129.439941,25.450001,2004,4
2004-04-14,1128.170044,25.51,2004,4
2004-04-15,1128.839966,25.219999,2004,4
2004-04-16,1134.609985,25.16,2004,4
2004-04-19,1135.819946,25.530001,2004,4
2004-04-20,1118.150024,25.33,2004,4
2004-04-21,1124.089966,25.450001,2004,4
2004-04-22,1139.930054,25.950001,2004,4
2004-04-23,1140.599976,27.540001,2004,4
2004-04-26,1135.530029,27.24,2004,4
2004-04-27,1138.109985,27.219999,2004,4
2004-04-28,1122.410034,26.559999,2004,4
2004-04-29,1113.890015,26.48,2004,4
2004-04-30,1107.300049,26.129999,2004,4
2004-05-03,1117.48999,26.35,2004,5
2004-05-04,1119.550049,26.33,2004,5
2004-05-05,1121.530029,26.299999,2004,5
2004-05-06,1113.98999,26.120001,2004,5
2004-05-07,1098.699951,25.780001,2004,5
2004-05-10,1087.119995,25.93,2004,5
2004-05-11,1095.449951,25.940001,2004,5
2004-05-12,1097.280029,25.940001,2004,5
2004-05-13,1096.439941,26.1,2004,5
2004-05-14,1095.699951,25.860001,2004,5
2004-05-17,1084.099976,25.540001,2004,5
2004-05-18,1091.48999,25.83,2004,5
2004-05-19,1088.680054,25.620001,2004,5
2004-05-20,1089.189941,25.73,2004,5
2004-05-21,1093.560059,25.889999,2004,5
2004-05-24,1095.410034,25.76,2004,5
2004-05-25,1113.050049,26.1,2004,5
2004-05-26,1114.939941,26.139999,2004,5
2004-05-27,1121.280029,26.190001,2004,5
2004-05-28,1120.680054,26.23,2004,5
2004-06-01,1121.199951,26.110001,2004,6
2004-06-02,1124.98999,26.129999,2004,6
2004-06-03,1116.640015,25.889999,2004,6
2004-06-04,1122.5,25.950001,2004,6
2004-06-07,1140.420044,26.43,2004,6
2004-06-08,1142.180054,26.6,2004,6
2004-06-09,1131.329956,26.469999,2004,6
2004-06-10,1136.469971,26.77,2004,6
2004-06-14,1125.290039,26.9,2004,6
2004-06-15,1132.01001,27.41,2004,6
2004-06-16,1133.560059,27.32,2004,6
2004-06-17,1132.050049,27.77,2004,6
2004-06-18,1135.02002,28.35,2004,6
2004-06-21,1130.300049,28.35,2004,6
2004-06-22,1134.410034,28.290001,2004,6
2004-06-23,1144.060059,28.299999,2004,6
2004-06-24,1140.650024,28.389999,2004,6
2004-06-25,1134.430054,28.57,2004,6
2004-06-28,1133.349976,28.280001,2004,6
2004-06-29,1136.199951,28.5,2004,6
2004-06-30,1140.839966,28.559999,2004,6
2004-07-01,1128.939941,28.629999,2004,7
2004-07-02,1125.380005,28.57,2004,7
2004-07-06,1116.209961,28.02,2004,7
2004-07-07,1118.329956,28.1,2004,7
2004-07-08,1109.109985,27.639999,2004,7
2004-07-09,1112.810059,27.860001,2004,7
2004-07-12,1114.349976,27.889999,2004,7
2004-07-13,1115.140015,27.6,2004,7
2004-07-14,1111.469971,28.129999,2004,7
2004-07-15,1106.689941,27.870001,2004,7
2004-07-16,1101.390015,27.48,2004,7
2004-07-19,1100.900024,27.950001,2004,7
2004-07-20,1108.670044,28.32,2004,7
2004-07-21,1093.880005,28.860001,2004,7
2004-07-22,1096.839966,29,2004,7
2004-07-23,1086.199951,28.030001,2004,7
2004-07-26,1084.069946,28.66,2004,7
2004-07-27,1094.829956,28.440001,2004,7
2004-07-28,1095.420044,28.58,2004,7
2004-07-29,1100.430054,28.48,2004,7
2004-07-30,1101.719971,28.49,2004,7
2004-08-02,1106.619995,28.52,2004,8
2004-08-03,1099.689941,28.07,2004,8
2004-08-04,1098.630005,28.059999,2004,8
2004-08-05,1080.699951,27.530001,2004,8
2004-08-06,1063.969971,27.139999,2004,8
2004-08-09,1065.219971,27.18,2004,8
2004-08-10,1079.040039,27.719999,2004,8
2004-08-11,1075.790039,27.41,2004,8
2004-08-12,1063.22998,26.879999,2004,8
2004-08-13,1064.800049,27.02,2004,8
2004-08-16,1079.339966,27.09,2004,8
2004-08-17,1081.709961,27.049999,2004,8
2004-08-18,1095.170044,27.459999,2004,8
2004-08-19,1091.22998,27.120001,2004,8
2004-08-20,1098.349976,27.200001,2004,8
2004-08-23,1095.680054,27.24,2004,8
2004-08-24,1096.189941,27.24,2004,8
2004-08-25,1104.959961,27.549999,2004,8
2004-08-26,1105.089966,27.440001,2004,8
2004-08-27,1107.77002,27.459999,2004,8
2004-08-30,1099.150024,27.299999,2004,8
2004-08-31,1104.23999,27.299999,2004,8
2004-09-01,1105.910034,27.389999,2004,9
2004-09-02,1118.310059,27.620001,2004,9
2004-09-03,1113.630005,27.110001,2004,9
2004-09-07,1121.300049,27.360001,2004,9
2004-09-08,1116.27002,27.26,2004,9
2004-09-09,1118.380005,27.280001,2004,9
2004-09-10,1123.920044,27.49,2004,9
2004-09-13,1125.819946,27.25,2004,9
2004-09-14,1128.329956,27.440001,2004,9
2004-09-15,1120.369995,27.190001,2004,9
2004-09-16,1123.5,27.26,2004,9
2004-09-17,1128.550049,27.51,2004,9
2004-09-20,1122.199951,27.51,2004,9
2004-09-21,1129.300049,27.26,2004,9
2004-09-22,1113.560059,27.120001,2004,9
2004-09-23,1108.359985,27.35,2004,9
2004-09-24,1110.109985,27.290001,2004,9
2004-09-27,1103.52002,27.190001,2004,9
2004-09-28,1110.060059,27.27,2004,9
2004-09-29,1114.800049,27.58,2004,9
2004-09-30,1114.579956,27.65,2004,9
2004-10-01,1131.5,28.25,2004,10
2004-10-04,1135.170044,28.120001,2004,10
2004-10-05,1134.47998,28.379999,2004,10
2004-10-06,1142.050049,28.530001,2004,10
2004-10-07,1130.650024,28.17,2004,10
2004-10-08,1122.140015,27.99,2004,10
2004-10-11,1124.390015,28.059999,2004,10
2004-10-12,1121.839966,28.030001,2004,10
2004-10-13,1113.650024,28.030001,2004,10
2004-10-14,1103.290039,27.799999,2004,10
2004-10-15,1108.199951,27.99,2004,10
2004-10-18,1114.02002,28.41,2004,10
2004-10-19,1103.22998,28.18,2004,10
2004-10-20,1103.660034,28.700001,2004,10
2004-10-21,1106.48999,28.559999,2004,10
2004-10-22,1095.73999,27.74,2004,10
2004-10-25,1094.800049,27.629999,2004,10
2004-10-26,1111.089966,27.9,2004,10
2004-10-27,1125.400024,28.15,2004,10
2004-10-28,1127.439941,28.01,2004,10
2004-10-29,1130.199951,27.969999,2004,10
2004-11-01,1130.51001,28.08,2004,11
2004-11-02,1130.560059,28.24,2004,11
2004-11-03,1143.199951,28.469999,2004,11
2004-11-04,1161.670044,29,2004,11
2004-11-05,1166.170044,29.309999,2004,11
2004-11-08,1164.890015,29.280001,2004,11
2004-11-09,1164.079956,29.77,2004,11
2004-11-10,1162.910034,29.73,2004,11
2004-11-11,1173.47998,29.98,2004,11
2004-11-12,1184.170044,29.969999,2004,11
2004-11-15,1183.810059,27.389999,2004,11
2004-11-16,1175.430054,27.120001,2004,11
2004-11-17,1181.939941,27.17,2004,11
2004-11-18,1183.550049,27.07,2004,11
2004-11-19,1170.339966,26.860001,2004,11
2004-11-22,1177.23999,26.65,2004,11
2004-11-23,1176.939941,26.530001,2004,11
2004-11-24,1181.76001,26.639999,2004,11
2004-11-26,1182.650024,26.6,2004,11
2004-11-29,1178.569946,26.77,2004,11
2004-11-30,1173.819946,26.809999,2004,11
2004-12-01,1191.369995,27.25,2004,12
2004-12-02,1190.329956,27.09,2004,12
2004-12-03,1191.170044,27.23,2004,12
2004-12-06,1190.25,27.33,2004,12
2004-12-07,1177.069946,27.07,2004,12
2004-12-08,1182.810059,27.360001,2004,12
2004-12-09,1189.23999,27.23,2004,12
2004-12-10,1188,27.08,2004,12
2004-12-13,1198.680054,27.25,2004,12
2004-12-14,1203.380005,27.23,2004,12
2004-12-15,1205.719971,27.110001,2004,12
2004-12-16,1203.209961,27.16,2004,12
2004-12-17,1194.199951,26.959999,2004,12
2004-12-20,1194.650024,26.950001,2004,12
2004-12-21,1205.449951,27.07,2004,12
2004-12-22,1209.569946,26.969999,2004,12
2004-12-23,1210.130005,27.01,2004,12
2004-12-27,1204.920044,26.85,2004,12
2004-12-28,1213.540039,26.950001,2004,12
2004-12-29,1213.449951,26.9,2004,12
2004-12-30,1213.550049,26.76,2004,12
2004-12-31,1211.920044,26.719999,2004,12
2005-01-03,1202.079956,26.74,2005,1
2005-01-04,1188.050049,26.84,2005,1
2005-01-05,1183.73999,26.780001,2005,1
2005-01-06,1187.890015,26.75,2005,1
2005-01-07,1186.189941,26.67,2005,1
2005-01-10,1190.25,26.799999,2005,1
2005-01-11,1182.98999,26.73,2005,1
2005-01-12,1187.699951,26.780001,2005,1
2005-01-13,1177.449951,26.27,2005,1
2005-01-14,1184.52002,26.120001,2005,1
2005-01-18,1195.97998,26.32,2005,1
2005-01-19,1184.630005,25.98,2005,1
2005-01-20,1175.410034,25.860001,2005,1
2005-01-21,1167.869995,25.65,2005,1
2005-01-24,1163.75,25.67,2005,1
2005-01-25,1168.410034,26.02,2005,1
2005-01-26,1174.069946,26.01,2005,1
2005-01-27,1174.550049,26.110001,2005,1
2005-01-28,1171.359985,26.18,2005,1
2005-01-31,1181.27002,26.280001,2005,1
2005-02-01,1189.410034,26.389999,2005,2
2005-02-02,1193.189941,26.459999,2005,2
2005-02-03,1189.890015,26.18,2005,2
2005-02-04,1203.030029,26.32,2005,2
2005-02-07,1201.719971,26.16,2005,2
2005-02-08,1202.300049,26.24,2005,2
2005-02-09,1191.98999,26.07,2005,2
2005-02-10,1197.01001,26.059999,2005,2
2005-02-11,1205.300049,25.969999,2005,2
2005-02-14,1206.140015,26.01,2005,2
2005-02-15,1210.119995,25.93,2005,2
2005-02-16,1210.339966,25.790001,2005,2
2005-02-17,1200.75,25.65,2005,2
2005-02-18,1201.589966,25.48,2005,2
2005-02-22,1184.160034,25.23,2005,2
2005-02-23,1190.800049,25.200001,2005,2
2005-02-24,1200.199951,25.370001,2005,2
2005-02-25,1211.369995,25.25,2005,2
2005-02-28,1203.599976,25.16,2005,2
2005-03-01,1210.410034,25.280001,2005,3
2005-03-02,1210.079956,25.26,2005,3
2005-03-03,1210.469971,25.17,2005,3
2005-03-04,1222.119995,25.17,2005,3
2005-03-07,1225.310059,25.469999,2005,3
2005-03-08,1219.430054,25.4,2005,3
2005-03-09,1207.01001,25.309999,2005,3
2005-03-10,1209.25,25.43,2005,3
2005-03-11,1200.079956,25.09,2005,3
2005-03-14,1206.829956,25.110001,2005,3
2005-03-15,1197.75,24.91,2005,3
2005-03-16,1188.069946,24.629999,2005,3
2005-03-17,1190.209961,24.540001,2005,3
2005-03-18,1189.650024,24.309999,2005,3
2005-03-21,1183.780029,24.200001,2005,3
2005-03-22,1171.709961,23.99,2005,3
2005-03-23,1172.530029,24.18,2005,3
2005-03-24,1171.420044,24.280001,2005,3
2005-03-28,1174.280029,24.200001,2005,3
2005-03-29,1165.359985,23.92,2005,3
2005-03-30,1181.410034,24.16,2005,3
2005-03-31,1180.589966,24.17,2005,3
2005-04-01,1172.920044,24.120001,2005,4
2005-04-04,1176.119995,24.23,2005,4
2005-04-05,1181.390015,24.469999,2005,4
